caption,video_id,sent_len
a kitten plays with a ball,HZ-BuDDmvVk_0_10.avi,6
a kitten is playing with a ball,HZ-BuDDmvVk_0_10.avi,7
the kitten played with a ball in its bed,HZ-BuDDmvVk_0_10.avi,9
the kitten is playing with a ball of yarn,HZ-BuDDmvVk_0_10.avi,9
a kitten is playing with a ball,HZ-BuDDmvVk_0_10.avi,7
a kitten plays with a yarn ball,HZ-BuDDmvVk_0_10.avi,7
the kitten played with the ball in his bed,HZ-BuDDmvVk_0_10.avi,9
a couple walks through the jungle,rw9h_574HxE_59_66.avi,6
the couple is walking throught the field,rw9h_574HxE_59_66.avi,7
a couple is walking together,rw9h_574HxE_59_66.avi,5
a man and a woman are walking,rw9h_574HxE_59_66.avi,7
a man and a woman walk across a field,rw9h_574HxE_59_66.avi,9
a man and woman are walking in a meadow,rw9h_574HxE_59_66.avi,9
a man and woman are walking together,rw9h_574HxE_59_66.avi,7
a man and woman is walking in the grand,rw9h_574HxE_59_66.avi,9
a man and woman is walking together,rw9h_574HxE_59_66.avi,7
a man and woman walk down a field,rw9h_574HxE_59_66.avi,8
couples enjoy happy times,rw9h_574HxE_59_66.avi,4
the couple strolled down the path,rw9h_574HxE_59_66.avi,6
the man and woman strolled down the path,rw9h_574HxE_59_66.avi,8
a woman coats a pork chop with flour,klFyrnrUSck_63_73.avi,8
a person brushes flour on a pork chop,klFyrnrUSck_63_73.avi,8
a woman flours a piece of meat,klFyrnrUSck_63_73.avi,7
a woman is brushing flour onto meat,klFyrnrUSck_63_73.avi,7
a woman is preparing meat,klFyrnrUSck_63_73.avi,5
a woman is coating pieces of pork with flour,klFyrnrUSck_63_73.avi,9
a woman is seasoning a piece of meat,klFyrnrUSck_63_73.avi,8
a woman covers a piece of meat with flour,klFyrnrUSck_63_73.avi,9
someone is breading a pork chop,klFyrnrUSck_63_73.avi,6
a woman is putting flour on meat,klFyrnrUSck_63_73.avi,7
a woman is coating a meat cutlet with flour,klFyrnrUSck_63_73.avi,9
a woman is coating a pork loin with flour,klFyrnrUSck_63_73.avi,9
the woman is battering pork chops,klFyrnrUSck_63_73.avi,6
a woman is coating a pork chop in flour,klFyrnrUSck_63_73.avi,9
a woman glazes some meat,klFyrnrUSck_63_73.avi,5
the lady brushed flour on the meat,klFyrnrUSck_63_73.avi,7
a person pours milk in a pot,UXs3eq68ZjE_313_318.avi,7
a person is pouring a milk in the pot,UXs3eq68ZjE_313_318.avi,9
a chef pours milk into rice,UXs3eq68ZjE_313_318.avi,6
someone is pouring milk into rice,UXs3eq68ZjE_313_318.avi,6
a man is adding milk to a cooking bowl,UXs3eq68ZjE_313_318.avi,9
someone is pouring milk into a pan,UXs3eq68ZjE_313_318.avi,7
someone is pouring milk into a pot of rice,UXs3eq68ZjE_313_318.avi,9
someone is mixing ingrediants,UXs3eq68ZjE_313_318.avi,4
liquid is being added to a pot of rice,UXs3eq68ZjE_313_318.avi,9
the cook is pouring milk into the pot,UXs3eq68ZjE_313_318.avi,8
a boat is cruising through the waters,xgIIcPSh4EU_0_6.avi,7
a boat is cruising through water,xgIIcPSh4EU_0_6.avi,6
a boat is going through water,xgIIcPSh4EU_0_6.avi,6
a boat is moving across water,xgIIcPSh4EU_0_6.avi,6
a boat is moving in the water,xgIIcPSh4EU_0_6.avi,7
a boat is on water,xgIIcPSh4EU_0_6.avi,5
a boat is swimming on the water,xgIIcPSh4EU_0_6.avi,7
a boat is traversing some waves,xgIIcPSh4EU_0_6.avi,6
a boat sails along the water,xgIIcPSh4EU_0_6.avi,6
a man stands on the deck of a ship,xgIIcPSh4EU_0_6.avi,9
a powerboat is cruising across the water,xgIIcPSh4EU_0_6.avi,7
a ship is moving on a sea,xgIIcPSh4EU_0_6.avi,7
a yacht is moving across the water,xgIIcPSh4EU_0_6.avi,7
a yacht is moving through the water,xgIIcPSh4EU_0_6.avi,7
a yacht is sailing on the ocean,xgIIcPSh4EU_0_6.avi,7
a yacht moves across the water,xgIIcPSh4EU_0_6.avi,6
the boat cut through the water,xgIIcPSh4EU_0_6.avi,6
the boat is on the ocean,xgIIcPSh4EU_0_6.avi,6
the bot skimmed across the water,xgIIcPSh4EU_0_6.avi,6
a spaceship is landing,DN7jwyL1Xgg_1_19.avi,4
atlantis spaceship is flying,DN7jwyL1Xgg_1_19.avi,4
a computerized shuttle is flying through the sky,DN7jwyL1Xgg_1_19.avi,8
the space shuttle flies high above the earth,DN7jwyL1Xgg_1_19.avi,8
the space shuttle is orbiting the earth,DN7jwyL1Xgg_1_19.avi,7
a space shuttle being shown flying,DN7jwyL1Xgg_1_19.avi,6
the shuttle moved through the sky,DN7jwyL1Xgg_1_19.avi,6
the shuttle is soaring through space,DN7jwyL1Xgg_1_19.avi,6
a space shuttle is flying through the air,DN7jwyL1Xgg_1_19.avi,8
the shuttle flew over the water,DN7jwyL1Xgg_1_19.avi,6
paper towels are being placed under some bacon,_xf24TYgbuY_14_20.avi,8
a chef places paper towels on a plate,_xf24TYgbuY_14_20.avi,8
a man is putting paper sheets on a plate,_xf24TYgbuY_14_20.avi,9
a man is putting paper towels onto a plate,_xf24TYgbuY_14_20.avi,9
a man is putting papers on a dish,_xf24TYgbuY_14_20.avi,8
a man puts a paper towel on a plate,_xf24TYgbuY_14_20.avi,9
a paper is placed on a plate,_xf24TYgbuY_14_20.avi,7
a person puts two paper towels on a plate,_xf24TYgbuY_14_20.avi,9
napkins are being laid on a plate,_xf24TYgbuY_14_20.avi,7
paper towels are laid onto a paper plate,_xf24TYgbuY_14_20.avi,8
someone put paper towels on a plate,_xf24TYgbuY_14_20.avi,7
a girl wakes up from bed,lB1UPJ4leqs_1_6.avi,6
a girls wakes up from bed,lB1UPJ4leqs_1_6.avi,6
a little girl is waking up,lB1UPJ4leqs_1_6.avi,6
a girl is wakening from sleep,lB1UPJ4leqs_1_6.avi,6
a child is waking up,lB1UPJ4leqs_1_6.avi,5
a girl is waking up,lB1UPJ4leqs_1_6.avi,5
a girl is waking up,lB1UPJ4leqs_1_6.avi,5
a girl wakes up in bed,lB1UPJ4leqs_1_6.avi,6
the girl woke up,lB1UPJ4leqs_1_6.avi,4
a woman starts getting out of bed,lB1UPJ4leqs_1_6.avi,7
a child in bed is waking up,lB1UPJ4leqs_1_6.avi,7
the little girl woke up from her sleep,lB1UPJ4leqs_1_6.avi,8
a soccer player tells tips about his sport,jTaLGh_MKCM_5_20.avi,8
a man is speaking directly to the camera,jTaLGh_MKCM_5_20.avi,8
a man is speaking on the ground,jTaLGh_MKCM_5_20.avi,7
a man is speaking,jTaLGh_MKCM_5_20.avi,4
a man is talking on a soccer field,jTaLGh_MKCM_5_20.avi,8
a man is talking to the camera,jTaLGh_MKCM_5_20.avi,7
a man is talking to the camera,jTaLGh_MKCM_5_20.avi,7
a man is talking,jTaLGh_MKCM_5_20.avi,4
a man is talking,jTaLGh_MKCM_5_20.avi,4
a man speaks into a camera,jTaLGh_MKCM_5_20.avi,6
a man talks about soccer,jTaLGh_MKCM_5_20.avi,5
a man talks,jTaLGh_MKCM_5_20.avi,3
a player is speaking on a sports field,jTaLGh_MKCM_5_20.avi,8
the man gave a talk on a sport,jTaLGh_MKCM_5_20.avi,8
the man is talking,jTaLGh_MKCM_5_20.avi,4
the man talked about the sport,jTaLGh_MKCM_5_20.avi,6
a woman is cracking eggs,WTf5EgVY5uU_104_108.avi,5
a woman is whisking two eggs,WTf5EgVY5uU_104_108.avi,6
a woman is mixing eggs in the bowl,WTf5EgVY5uU_104_108.avi,8
a woman beats two eggs,WTf5EgVY5uU_104_108.avi,5
a woman is stirring eggs,WTf5EgVY5uU_104_108.avi,5
a woman is mixing eggs in a bowl,WTf5EgVY5uU_104_108.avi,8
a person is mixing ingredients in a bowl,WTf5EgVY5uU_104_108.avi,8
a woman stirs eggs in a bowl,WTf5EgVY5uU_104_108.avi,7
a woman is scrambling eggs,WTf5EgVY5uU_104_108.avi,5
someone is beating an egg,WTf5EgVY5uU_104_108.avi,5
a woman is scrambling two eggs in a bowl,WTf5EgVY5uU_104_108.avi,9
the lady stirred two raw eggs,WTf5EgVY5uU_104_108.avi,6
the woman is whisking the eggs,WTf5EgVY5uU_104_108.avi,6
a woman beats two eggs in a bowl,WTf5EgVY5uU_104_108.avi,8
a woman mixes a mixture,WTf5EgVY5uU_104_108.avi,5
the lady scrambled the eggs,WTf5EgVY5uU_104_108.avi,5
a kitten tries to subdue a bunny,M4It3DrhbE0_13_22.avi,7
a cat is chasing and sniffing a bunny,M4It3DrhbE0_13_22.avi,8
a cat is playing with a bunny,M4It3DrhbE0_13_22.avi,7
a cat is playing with a rabbit,M4It3DrhbE0_13_22.avi,7
a cat is sniffing a bunny,M4It3DrhbE0_13_22.avi,6
a cat terrorizes a small rabbit,M4It3DrhbE0_13_22.avi,6
a kitten is following a rabbit,M4It3DrhbE0_13_22.avi,6
a kitten is playing with a bunny,M4It3DrhbE0_13_22.avi,7
a kitten is playing with a rabbit,M4It3DrhbE0_13_22.avi,7
the cat is sniffing the rabbit,M4It3DrhbE0_13_22.avi,6
the cat sniffed the white rabbit,M4It3DrhbE0_13_22.avi,6
the white cat followed the white rabbit,M4It3DrhbE0_13_22.avi,7
a man is stirring chocolate in a huge bucket,aQWCKcg0VRU_321_339.avi,9
a man is stiring wine in a bucket,aQWCKcg0VRU_321_339.avi,8
a man is stirring essence,aQWCKcg0VRU_321_339.avi,5
a man is stirring juice,aQWCKcg0VRU_321_339.avi,5
a man is stirring something in a bucket,aQWCKcg0VRU_321_339.avi,8
a man mixed a solution in a bucket,aQWCKcg0VRU_321_339.avi,8
a man mixes purple fluid in a bucket,aQWCKcg0VRU_321_339.avi,8
a man stirred brown liguid in a bucket,aQWCKcg0VRU_321_339.avi,8
juice is being stirred in a bucket,aQWCKcg0VRU_321_339.avi,7
the man is stirring a liquid in the bucket,aQWCKcg0VRU_321_339.avi,9
a man in a loosing attempt to hitchhike,p69Q8lTkZTc_21_29.avi,8
a lady did not pick up a hitchhiker,p69Q8lTkZTc_21_29.avi,8
a man hitchhikes on the side of the road,p69Q8lTkZTc_21_29.avi,9
a man is hitchhiking,p69Q8lTkZTc_21_29.avi,4
a man is hitchhiking,p69Q8lTkZTc_21_29.avi,4
a man is hitchhiking,p69Q8lTkZTc_21_29.avi,4
a man is hitchhiking,p69Q8lTkZTc_21_29.avi,4
a woman in a car ignores a hitchhiking man,p69Q8lTkZTc_21_29.avi,9
a woman passes a hitch hiker,p69Q8lTkZTc_21_29.avi,6
the girl drove past the hitchhiker,p69Q8lTkZTc_21_29.avi,6
the man is hitchhiking,p69Q8lTkZTc_21_29.avi,4
a man is finely chopping a green substance,5U3xz9Ovmhk_99_105.avi,8
a person is chopping an herb,5U3xz9Ovmhk_99_105.avi,6
a woman is chopping herbs,5U3xz9Ovmhk_99_105.avi,5
a man is chopping coriander leaf,5U3xz9Ovmhk_99_105.avi,6
a man is slicing something,5U3xz9Ovmhk_99_105.avi,5
a man is chopping parsley with a large knife,5U3xz9Ovmhk_99_105.avi,9
a man is chopping some herbs,5U3xz9Ovmhk_99_105.avi,6
a man is cutting herbs,5U3xz9Ovmhk_99_105.avi,5
a person is slicing some onions,5U3xz9Ovmhk_99_105.avi,6
the cook is slicing herbs,5U3xz9Ovmhk_99_105.avi,5
a person cuts up vegetables into tiny pieces,5U3xz9Ovmhk_99_105.avi,8
a man is chopping a vegetable,5U3xz9Ovmhk_99_105.avi,6
a man slices a soda bottle with a sword,-8y1Q0rA3n8_108_115.avi,9
a man slices a soda bottle with a sword,-8y1Q0rA3n8_108_115.avi,9
a man is broken a bottle by a sword,-8y1Q0rA3n8_108_115.avi,9
a man sliced a plastic bottle with a sword,-8y1Q0rA3n8_108_115.avi,9
a man is cutting a bottle with a sword,-8y1Q0rA3n8_108_115.avi,9
someone slices a bottle with a sword,-8y1Q0rA3n8_108_115.avi,7
a person slices through a bottle with a sword,-8y1Q0rA3n8_108_115.avi,9
the ma sliced through a plastic bottle,-8y1Q0rA3n8_108_115.avi,7
a man breaks a bottle with a sword,-8y1Q0rA3n8_108_115.avi,8
someone is making small cuts into a shrimp,kWLNZzuo3do_192_196.avi,8
a person slices a shrimp,kWLNZzuo3do_192_196.avi,5
a chef is making incisions on a raw shrimp,kWLNZzuo3do_192_196.avi,9
someone is making cuts into shrimp,kWLNZzuo3do_192_196.avi,6
a woman is cutting a shrimp,kWLNZzuo3do_192_196.avi,6
a person is cutting slices into pieces of shrimp,kWLNZzuo3do_192_196.avi,9
a person is slicing up a shrimp,kWLNZzuo3do_192_196.avi,7
a person with a knife is slicing shrimp,kWLNZzuo3do_192_196.avi,8
a person carefully cuts a piece of seafood,kWLNZzuo3do_192_196.avi,8
someone is cutting shrimp,kWLNZzuo3do_192_196.avi,4
someoen is slicing shrimp,kWLNZzuo3do_192_196.avi,4
a woman is slicing some prawns,kWLNZzuo3do_192_196.avi,6
the lady sliced the jumbo shrimp,kWLNZzuo3do_192_196.avi,6
the woman is slicing small cuts into the shrimp,kWLNZzuo3do_192_196.avi,9
a person cuts up a shrimp,kWLNZzuo3do_192_196.avi,6
the lady sliced the shrimp,kWLNZzuo3do_192_196.avi,5
a boy playing with two frogs,EPgQ9QwbsLE_16_23.avi,6
a frog attacks a mans finger,EPgQ9QwbsLE_16_23.avi,6
a frog bites a man's finger,EPgQ9QwbsLE_16_23.avi,6
a frog bites on a finger,EPgQ9QwbsLE_16_23.avi,6
a frog holds on to someone's finger,EPgQ9QwbsLE_16_23.avi,7
a frog is biting a finger,EPgQ9QwbsLE_16_23.avi,6
a frog is licking a man's finger,EPgQ9QwbsLE_16_23.avi,7
a frog is trying to eat a finger,EPgQ9QwbsLE_16_23.avi,8
a frog is trying to swallow a person's finger,EPgQ9QwbsLE_16_23.avi,9
a frog tries to eat a finger,EPgQ9QwbsLE_16_23.avi,7
a man is playing with frogs,EPgQ9QwbsLE_16_23.avi,6
the frog bites the man's finger,EPgQ9QwbsLE_16_23.avi,6
a stunt car is being driven uphill,ZDoy9S82ETA_5_15.avi,7
a buggy is trying to climb a hill,ZDoy9S82ETA_5_15.avi,8
a car is attempting to climb a steep hill,ZDoy9S82ETA_5_15.avi,9
a car is climbing into a hill,ZDoy9S82ETA_5_15.avi,7
a car is going up a hill,ZDoy9S82ETA_5_15.avi,7
a four wheel vehicle climbs a hill,ZDoy9S82ETA_5_15.avi,7
a person drives a buggy up a steep hillside,ZDoy9S82ETA_5_15.avi,9
someone is climbing a hill with a dune-buggy,ZDoy9S82ETA_5_15.avi,8
the buggy drove up the hill,ZDoy9S82ETA_5_15.avi,6
the dune buggy rode up the cliff,ZDoy9S82ETA_5_15.avi,7
the dune buggy tried to drive up the hillside,ZDoy9S82ETA_5_15.avi,9
a man and woman are eating at a table,rw9h_574HxE_13_18.avi,9
a woman is serving food to a man,rw9h_574HxE_13_18.avi,8
a couple are eating a meal and talking,rw9h_574HxE_13_18.avi,8
a man and woman are eating,rw9h_574HxE_13_18.avi,6
a man and woman are eating at a table,rw9h_574HxE_13_18.avi,9
a man and woman are eating at a table,rw9h_574HxE_13_18.avi,9
a woman serves a man food,rw9h_574HxE_13_18.avi,6
a man and woman are eating,rw9h_574HxE_13_18.avi,6
a man and woman are eating a meal together,rw9h_574HxE_13_18.avi,9
people are eating,rw9h_574HxE_13_18.avi,3
two people are eating at a table,rw9h_574HxE_13_18.avi,7
the man and woman are eating,rw9h_574HxE_13_18.avi,6
two people eat dinner,rw9h_574HxE_13_18.avi,4
the couple ate dinner at the table,rw9h_574HxE_13_18.avi,7
two women are shopping,uH8ObB_dyOk_159_166.avi,4
two women are shopping,uH8ObB_dyOk_159_166.avi,4
two women are shopping in a store,uH8ObB_dyOk_159_166.avi,7
two women are shopping,uH8ObB_dyOk_159_166.avi,4
two woman are shopping,uH8ObB_dyOk_159_166.avi,4
women are shopping in a mall,uH8ObB_dyOk_159_166.avi,6
two woman are shopping at the store,uH8ObB_dyOk_159_166.avi,7
two women are browsing a store,uH8ObB_dyOk_159_166.avi,6
two women are shopping,uH8ObB_dyOk_159_166.avi,4
two girls are shopping,uH8ObB_dyOk_159_166.avi,4
two women are shopping in a store,uH8ObB_dyOk_159_166.avi,7
the women are shopping,uH8ObB_dyOk_159_166.avi,4
two women are shopping in a store,uH8ObB_dyOk_159_166.avi,7
two women walk down the aisle of a store,uH8ObB_dyOk_159_166.avi,9
two ladies are shopping,uH8ObB_dyOk_159_166.avi,4
a couple of women are shopping in a store,uH8ObB_dyOk_159_166.avi,9
a man puts a knife in a vice,fEsrO_poIUg_161_168.avi,8
a man puts a knife into a vice,fEsrO_poIUg_161_168.avi,8
a man is putting a knife to a machine,fEsrO_poIUg_161_168.avi,9
a man is putting a knife into a vice,fEsrO_poIUg_161_168.avi,9
a man is putting a knife in a vice,fEsrO_poIUg_161_168.avi,9
a man trys to break a knife blade,fEsrO_poIUg_161_168.avi,8
a man is clamping a knife into a vise,fEsrO_poIUg_161_168.avi,9
the man put the knife in the clamp,fEsrO_poIUg_161_168.avi,8
the man clamped the knife,fEsrO_poIUg_161_168.avi,5
a man shappens a knife,fEsrO_poIUg_161_168.avi,5
the man put a steel rod in a clench,fEsrO_poIUg_161_168.avi,9
a man with a sword stabs a target,-8y1Q0rA3n8_95_102.avi,8
a man with a sword stabs a target,-8y1Q0rA3n8_95_102.avi,8
a man is hitting a photo with his sword,-8y1Q0rA3n8_95_102.avi,9
a man is demonstrating a sword,-8y1Q0rA3n8_95_102.avi,6
a man is stabbing a target,-8y1Q0rA3n8_95_102.avi,6
someone is stabbing a poster with a sword,-8y1Q0rA3n8_95_102.avi,8
a man is stabbing a silhouette with a sword,-8y1Q0rA3n8_95_102.avi,9
the man stabbed the picture as he ran by,-8y1Q0rA3n8_95_102.avi,9
the man used a sword stab the target,-8y1Q0rA3n8_95_102.avi,8
a person stabs a photo print with a knife,-8y1Q0rA3n8_95_102.avi,9
a woman is cutting pieces from a cake,JMUAylpXzG0_45_62.avi,8
a woman is cutting a cake,JMUAylpXzG0_45_62.avi,6
a cake is being sliced,JMUAylpXzG0_45_62.avi,5
a woman is cutting a cake,JMUAylpXzG0_45_62.avi,6
a woman is cutting a cake,JMUAylpXzG0_45_62.avi,6
a lady cutting a chocolate cake,JMUAylpXzG0_45_62.avi,6
the cook cut through the cake,JMUAylpXzG0_45_62.avi,6
someone cut a circle out of a chocolate cake,JMUAylpXzG0_45_62.avi,9
a woman is doing a dance on a rooftop,iwpnUHFhjWc_84_94.avi,9
a girl danced on the roof of a building,iwpnUHFhjWc_84_94.avi,9
a girl is dancing on a decorated floor,iwpnUHFhjWc_84_94.avi,8
a girl is dancing,iwpnUHFhjWc_84_94.avi,4
a girl is dancing,iwpnUHFhjWc_84_94.avi,4
a lady danced on a rooftop,iwpnUHFhjWc_84_94.avi,6
a woman dances on a decorated brick floor,iwpnUHFhjWc_84_94.avi,8
a woman in a martial arts costume is dancing,iwpnUHFhjWc_84_94.avi,9
a woman is dancing,iwpnUHFhjWc_84_94.avi,4
a woman is dancing,iwpnUHFhjWc_84_94.avi,4
a woman is ritually dancing,iwpnUHFhjWc_84_94.avi,5
the woman is dancing,iwpnUHFhjWc_84_94.avi,4
a woman slices a cucumber,-_hbPLsZvvo_18_25.avi,5
a woman is slicing cucumber,-_hbPLsZvvo_18_25.avi,5
a woman is slicing a cucumber into pieces,-_hbPLsZvvo_18_25.avi,8
a woman slices a cucumber,-_hbPLsZvvo_18_25.avi,5
a woman is cutting a cucumber with a knife,-_hbPLsZvvo_18_25.avi,9
a woman is cutting a cucumber,-_hbPLsZvvo_18_25.avi,6
a woman is slicing cucumbers,-_hbPLsZvvo_18_25.avi,5
a woman is cutting cucumber,-_hbPLsZvvo_18_25.avi,5
"a woman is cutting, and slicing a cucumber",-_hbPLsZvvo_18_25.avi,8
someone is cutting a cucumber,-_hbPLsZvvo_18_25.avi,5
someone is slicing a vegtable,-_hbPLsZvvo_18_25.avi,5
a woman is slicing a cucumber,-_hbPLsZvvo_18_25.avi,6
the lady sliced the cucumber,-_hbPLsZvvo_18_25.avi,5
the woman is slicing cucumbers,-_hbPLsZvvo_18_25.avi,5
a woman cuts vegetables,-_hbPLsZvvo_18_25.avi,4
the lady cut up a cucumber,-_hbPLsZvvo_18_25.avi,6
a person rides a street bike on the freeway,o4pL7FObqds_243_263.avi,9
a man drives his motorcycle down a highway,o4pL7FObqds_243_263.avi,8
a man is riding his motorcycle,o4pL7FObqds_243_263.avi,6
a man is riding on a motor bike,o4pL7FObqds_243_263.avi,8
a man riding a motorcycle,o4pL7FObqds_243_263.avi,5
a motorcyclist is riding on a road,o4pL7FObqds_243_263.avi,7
a person is driving a motorcycle down a highway,o4pL7FObqds_243_263.avi,9
a person is driving a motorcycle on a road,o4pL7FObqds_243_263.avi,9
a person is riding a motorcycle on the highway,o4pL7FObqds_243_263.avi,9
a person is riding a motor-cycle on the road,o4pL7FObqds_243_263.avi,9
a person is riding a motorcyle,o4pL7FObqds_243_263.avi,6
an individual rides a motor bike across the highway,o4pL7FObqds_243_263.avi,9
someone is riding a motorcycle,o4pL7FObqds_243_263.avi,5
someone is riding a motorcycle,o4pL7FObqds_243_263.avi,5
the man is riding a motorcycle,o4pL7FObqds_243_263.avi,6
the man rode his motorcycle on the highway,o4pL7FObqds_243_263.avi,8
the man rode his motorcycle down the highway,o4pL7FObqds_243_263.avi,8
a person slices a pepper,ZdlG8fjGJlo_78_87.avi,5
a person is cutting a chili pepper,ZdlG8fjGJlo_78_87.avi,7
a chef is slicing a pepper,ZdlG8fjGJlo_78_87.avi,6
a man is cutting some vegetables,ZdlG8fjGJlo_78_87.avi,6
a woman is cutting peppers,ZdlG8fjGJlo_78_87.avi,5
a man is cutting vegetables,ZdlG8fjGJlo_78_87.avi,5
a man is slicing a pepper,ZdlG8fjGJlo_78_87.avi,6
the person sliced peppers,ZdlG8fjGJlo_78_87.avi,4
a man cuts up vegetables,ZdlG8fjGJlo_78_87.avi,5
vegetables were cut to put in the blender,ZdlG8fjGJlo_78_87.avi,8
a man breaks hanging pots,xxHx6s_DbUo_240_248.avi,5
a man is kicking pots,xxHx6s_DbUo_240_248.avi,5
a man is breaking sand pots by his leg,xxHx6s_DbUo_240_248.avi,9
a man is kicking and punching water filled jars,xxHx6s_DbUo_240_248.avi,9
a man is breaking pots,xxHx6s_DbUo_240_248.avi,5
a man is breaking some water containers,xxHx6s_DbUo_240_248.avi,7
a man is breaking water jugs,xxHx6s_DbUo_240_248.avi,6
a man is kicking oots of water,xxHx6s_DbUo_240_248.avi,7
a man is kicking pots of water,xxHx6s_DbUo_240_248.avi,7
the man is kicking the pots filled with water,xxHx6s_DbUo_240_248.avi,9
a martial artist breaks water balloons,xxHx6s_DbUo_240_248.avi,6
the man kicked or hit and broke clay pots,xxHx6s_DbUo_240_248.avi,9
a cartoon character riding a bike,uZEGu-TA2cU_42_58.avi,6
a cartoon character is riding a bike,uZEGu-TA2cU_42_58.avi,7
a cartoon dog is riding a bicycle,uZEGu-TA2cU_42_58.avi,7
a cartoon dog is riding a bike,uZEGu-TA2cU_42_58.avi,7
a guy quickly rides his bike,uZEGu-TA2cU_42_58.avi,6
an animated character is riding his bike,uZEGu-TA2cU_42_58.avi,7
the animal is riding a bike,uZEGu-TA2cU_42_58.avi,6
the cartoon animal rode a bike around,uZEGu-TA2cU_42_58.avi,7
the cartoon character rode his bike down the alley,uZEGu-TA2cU_42_58.avi,9
a car blows up,krAk8WPZRL4_207_212.avi,4
a car blows up behind four people,krAk8WPZRL4_207_212.avi,7
a car blows up behind some men,krAk8WPZRL4_207_212.avi,7
a car blows up,krAk8WPZRL4_207_212.avi,4
a car exploded,krAk8WPZRL4_207_212.avi,3
a car explodes behind 4 people,krAk8WPZRL4_207_212.avi,6
